,id,text,category
4491,1180246735643402241,I'm so glad I watched #TheKingofComedy with Robert Deniro in preparation for #JokerMovie it helped me make sense of it all.,
4492,1180246703779258368,"Since #JokerMovie takes place in the 80s, it'd be much better if you replaced the Frank Sinatra music with Bananarama",
4493,1180246645671264256,He will win the Oscar...and he should!#JokerMovie,
4494,1180246642659864577,#JokerMovie was great. Really enjoyed it.,
4495,1180246639400902656,"And the Oscar goes to...
#JokerMovie pic.twitter.com/CzpDm41Gcg",
4496,1180246598728736771,Wow once again (as usual) Joaquin Phoenix is a master! So brilliant. and Todd Phillips #JokerMovie,TALENT
4497,1180246551303573504,#JokerMovie Vibe check,
4498,1180246541522612225,"Went to go see #JokerMovie and wow, what an amazing film.  Definitely not your usual ""consume product, get excited for next product"" comic movie.",
4499,1180246502578561024,"After seeing the movie twice, I can only come to two important conclusions:  Joker is the greatest movie ever made and Joaquin Phoenix is the greatest actor ever!
#Joker2019 #JokerMoviereview #jokermovie2019 #JokerMovie pic.twitter.com/BW0kccxaAZ",TALENT
4500,1180246466838896642,Guess who’s hair is going green #JokerMovie,
4501,1180246465790320640,"OUR OBJECTIVE IS TO GET 10,000,000 PEOPLE TO MARCH ON THAT DAY. APRIL 24, 2020 SPREAD THE WORD
RETWEET SO IT'S POSSIBLE

UNITY IS STRENGTH
#ScheerHypocrisy #TrudeauTheHyprocrite #JokerMovie #ImpeachmentTaskForce #PokemonSwordShield #PCAspic.twitter.com/YebpTg5ZlU",
4502,1180246452209147905,"So hyped!! Only a few more hours

#JokerMovie pic.twitter.com/vdHNYMZ28H",
4503,1180246378120916995,Getting faded before #JokerMovie,
4504,1180246289021321216,So I watched #JokerMovie #Joker honestly I feel kinda disturbed after watching it I feel like it should have been rated 18+ not 15+,
4505,1180246236068225026,If you were planning on skipping out on #JokerMovie you’re playin yourself  📈,
4506,1180246214966685697,The only clown more unnerving than the Joker. #JokerMovie pic.twitter.com/3uoDbAm80X,
4507,1180246152136085505,"Joker Review | The Access Media Lies 

#Joker #Review #JokerMovie
https://youtu.be/o8pTCyqUQGw ",
4508,1179881549296275456,I’m so excited for the Joker movie! #JokerMovie pic.twitter.com/o3lVgIcjix,
4509,1179881533450137607,"Hotchka's Brandon Coulson shares his thoughts on the unrelentingly uncomfortable #JokerMovie. Use our links to see the movie, and tell us what you thought! @jokermovie http://hotchka.com/joker-review pic.twitter.com/zUxqOnPNai",
4510,1179881525090947073,Me after watching #JokerMovie pic.twitter.com/nAT0sAo90b,
4511,1179881444216381441,"Bout to see #JokerMovie 
Can't wait to see what all the buzz is about",
4512,1179881425262264320,"So, who is the best joker of these two? #JokerMovie",
4513,1179881406308073472,Are you seeing #JokerMovie this weekend? #YQL,
4514,1179881389522481152,My review of #JokerMovie hitting theaters tonight and it's spoiler free of course! #Joker #JokerMovieReviewhttps://youtu.be/39gJOYsguQY ,
4515,1179881378919268353,Im about to watch #JokerMovie @RegalMovies @jokermovie #Jokerpic.twitter.com/ysuDUVCOP3,
4516,1179881378281865217,"Everyone, ignore the Rotten tomatoes for the #JokerMovie! The reviewers are a bunch of Karens!",
4517,1179881357113270272,Time to finally watch Joker! #JokerMovie,
4518,1179881334984060928,Me walking in to a theatre to see #joker tonight. #FilmTwitter #JokerMovie pic.twitter.com/fn7sSYPt5N,
4519,1179881301631012865,Movie got canceled due to technical difficulties. Got a refund and a free movie ticket. I'm the sad clown now 🤡. @MovieTavern #JokerMovie,
4520,1179881276528091136,About to see it in about 10 minutes  #JokerMovie  got high hopes for this one and #BirdsOfPrey too and new #SuicideSquad!,
4521,1179881260216455171,"Time traveling with: The New Freedom Commission on pill Mills receiving a kick back and, its Texas medication alogarithm program, is not a miracle cure. #JokerMovie #MedicareForAll #notmeus #Bernie2020https://twitter.com/Fiddaman/status/1179849886013022215 …",
4522,1179881250309492737,"Now I can say with 1000000% clarity and certainty, the concerns--- while valid, are sensationalized. 

This is a DC movie and, I'm sorry to say this but, what do the DC movies suffer from? Yeah, think of that and attach it to #JokerMovie",
4523,1179881218562777088,"Just about to see #JokerMovie, check out the YouTube channel a bit later for a From The Car Movie Review #MovieReview #YouTube #scottymarsshow #podcast #dccomicspic.twitter.com/3zyfEdk8rv",
4524,1179881189198483456,#JokerMovie tonight 😬🤡,
4525,1179881170517069824,My genderbend Joker cosplay for Day 3 of #31daysofhalloween photo by @yusuf_daza #JokerMovie #cosplaypic.twitter.com/TFvnLjyqNp,
4526,1179881164594667523,"Anyone gone to prison yet? 
The coup continues . Trying to remove trump and pence . 
President Pelosi 
🤬
#ChinaInvestigation 
#October3rd 
#JokerMovie 
#Lorenzo 
#AngelJEONGHANday 
#ThursdayMotivation 
#BLACKPINK 
#BiggBoss13 
#ThursdayWisdom 
#WWG1WGA 
#BREAKING",
4527,1179881158470967296,I’m so excited for #JokerMovie,
4528,1177454077262741505,"#JokerMovie   Trailer Special Mix Upload on my Instagram Account at Oct 28 - 7.00 pm 🔥 Stay Tuned https://www.instagram.com/visakhtuttu/ 
@jokermovie
@wbpictures 
@warnerbrosindia #Joker #WarnerBros #JoaquinPhoenix #Hollywoodpic.twitter.com/uq2yCM6jw1",
4529,1177451885327839232,"“Joker’s dark themes speak to 2019 with a mesmerizing Joaquin Phoenix” #JokerMovie In Cinemas Wednesday, October 2! Also in IMAX. pic.twitter.com/mckcmWZu1l",TALENT
4530,1177450945904435200,Man my best tweets to read and laugh at come from @realDonaldTrump and @AB84 maybe @kanyewest will chime in and make this the new #JokerMovie #notfunny #chadhates #Mentalhealth,
4531,1177450664646938629,"""If I’m going to have a past, I prefer it to be multiple choice!” #Joker
#JokerMovie pic.twitter.com/AQpJB4fmvF",
4532,1177449713366257665,"""Shattered."" @jokermovie #JoaquinPhoenix #DC #DCComics #Elseworlds #Batman #Joker #TheJoker #JokerMovie #JokerMovieContestpic.twitter.com/olsgOf0LdA",
4533,1177448277609828352,"#JokerMovie, I understand that there are ppl in this world who can be influenced by what they see, but you still have other's out here like myself who just loves watching movies, & know the difference in what's right or wrong! I still understand about the safety though😕❤",
4534,1177447337033027584,Joker Movie Joaquin Phoenix Portrait [Canvas Painting] https://youtu.be/fE3Mrj6xAps  via @YouTube #joker #joaquin #joker2019 #airbrush #airbrushart #jokerart #iwata #createxcolors #jokermovie #arthurfleck #austinartist,TALENT
4535,1177446533081395200,"Landmark Theatre bans #JoaquinPhoenix-starrer '#Joker' costumes ahead of screenings

#JokerMovie #LandmarkTheatershttps://www.asianage.com/entertainment/hollywood/270919/landmark-theatre-bans-joaquin-phoenix-starrer-joker-costumes-ahead-of-release.html …",
4536,1177446449623130112,"Landmark Theatre bans #JoaquinPhoenix-starrer '#Joker' costumes ahead of screenings

#JokerMovie #LandmarkTheaters
https://www.deccanchronicle.com/entertainment/hollywood/270919/landmark-theatre-bans-joaquin-phoenix-starrer-joker-costumes-ahead-o.html …",
4537,1177444977829265413,Can this get anymore absurd? #JokerMovie https://twitter.com/IGN/status/1177440499432427521 …pic.twitter.com/YW3710CVLT,
4538,1177444588530757635,THX U @tix_id #pakeTIXID #diskon50%tiket1 @cinema21 #JokerMovie #2sd6Sep2019 #presale #27sd30Sep2019pic.twitter.com/WljF51NKrs,
4539,1177442900293996545,"@wallpaper_4_fun
Joker 🃏: in cinemas, 2nd October (in India)....
#jokermovie #joker #movie #joaquinphoenix #heathledger #toddphillips #october #hype #follow #meme #india #unitedstates #creative #text #film #mustwatch #legacy #batman #dcuniverse #dcpic.twitter.com/GR6K9sQe1B",
4540,1177442266874429443,"#JohnWick kills every character on his movies and everyone enjoys, laugh and applaud. We don't certainly know jet if #Joker will even kill someone, but he's potentially dangerous because of his mental desease... isn't that discrimination, all you clowns? #JokerMovie pic.twitter.com/EtXnAFLqWV",
4541,1177440629397192705,#jokermovie to real for this generation https://www.instagram.com/p/B25rMCynJYM/?igshid=mu9ph3r853fl …,
4542,1177440332021059584,And that #JokerMovie premiere — for shame,
4543,1177439110157471744,"Hard times create strong men.
Strong men create good times.
Good times create weak men.
Weak men create #ClownWorld.
#ClownWorld creates #clowns.
#Clowns #honk at #ClownWorld.

#honkhonk #JokerMovie pic.twitter.com/Mhh7igMYzz",
4544,1177438460321206272,"Oh #jokermovie got some serious attention here, it’s NC16 in Singapore, not sure how it’s limited in US. pic.twitter.com/kM8xblr2ky",
4545,1177438268951912448,"Joker release next weekend. VIP seats for my cosplay... @elluvialravend1 extending my dreads for the outfit... beard gone... full commit with suit and everything... so excite, much hype, can't wait.

#DC #Joker #JokerMovie #JoaquinPhoenix #Cosplay #Vue #VueCinema #Hype #Excite",
4546,1177437525998297088,"US military warns service members about potential mass shootings at 'Joker' screenings, reports say https://www.kbzk.com/news/national/us-military-warns-services-members-about-potential-mass-shootings-at-joker-screenings-reports-say?fbclid=IwAR2knw-J3hln6B9jDL3v38JgHLwxtIdF9ZAGPMlc-M1Kc8nKDyLb8DP10bY … #JokerMovie",
4547,1177436902867316736,"I can understand why people don’t want to see the new #JokerMovie and tbh I’m also a little nervous about the “what if’s” but I’m still going to the theater to see it, because I’m NOT going to let ANYONE scare me enough to break me! pic.twitter.com/PBtXPbUkPT",
4548,1177221632508776448,Are villain movies like #JokerMovie good for us as a society? http://bit.ly/2m2GFDt pic.twitter.com/478Ch8Ad4u,
4549,1177221482679873536,"With #JokerMovie on the way, @lizlet runs down 30 iconic moments featuring the Clown Prince of Crime.http://bit.ly/2lpP0km ",
4550,1177221320138022914,"When your life is crashing down around you & you have to socialise at work. 

#JokerMovie #Jokerpic.twitter.com/ndbJB058QU",
4551,1177221293919240193,"In recovery mode after seeing #JokerMovie  Excellent, shocking and powerful. The portrayal of violence doesn't exist to provoke copycat violence but rather to prevent similar acts of domestic terrorism. Some will genuinely find certain scenes upsetting but all of it is important.",CHARACTERS
4552,1177221060141428736,Seeing The #JokerMovie next Friday 🙌🏽 🎥 🍿,
4553,1177220138900365319,"jokermovie Get tickets now. Link in bio.  #JokerMovie - in theaters October 4.

Follow @kulturemagazine_ for more
Dm for promos or if you want to be featured on our page 🔥

#newmusic #unsignedhype #worldstar… https://www.instagram.com/p/B24Hl4JFzDM/?igshid=129b2l8ysg7rk …",
4554,1177220095082450951,"A document says Army officials have been alerted to ""disturbing"" online chatter about a potential mass shooting threat at a theater during next week's release of the movie ""Joker.""
#JokerMovie https://bit.ly/2nxB9ZZ ",
4555,1177220050060812288,I watched #thekingofcomedy and #taxidriver and I can't stop thinking about both 😱 I'm ready for the #JokerMovie now 🤡,
4556,1177219517233025024,"Who else is excited for this movie?

Go see Joker October 4th. #JokerMovie pic.twitter.com/yUkctZhi6L",
4557,1177219085337149441,"What amazes me is that all this sound and fury, all these thinkpieces, all the hand-wringing and drawing up of sides... was over this fucking mediocrity. It's all marketing. #JokerMovie #Jokerpic.twitter.com/xuRTrzeOzV",
4558,1177218836191416320,The bad behavior rolls off that's why folks are scared to put the new #jokermovie out. #fear #behavior. This country is not #manmade #godmade,
4559,1177218472306069504,"What if we all just like met in the field, pricked our thumbs and used our own blood to fertilise the soil? We don't need to protect it, we need to let it out so it can do good. We can collect more blood quite easily. #bhp #JokerMovie #AFLGF",
4560,1177218127182127105,"#merica
Where considerations for banning #JokerMovie fly wildly into the air while gun sales boom everytime a ban or even a common sense law is even mentioned.",
4561,1177217484618960896,"@BurnettRM @johncampea
Hey guys if you want a good laugh check out the primer of #SouthPark #SouthPark23
@jokermovie #Joker #JokerMovie
South park been the kings of comedy I know you must of liked the trump parody during election time keeps getting better
https://www.hollywoodreporter.com/live-feed/south-park-theorizes-ice-detention-camps-could-create-mexican-joker-1243568 …",
4562,1177217110067597314,It’s nearly here... 🤘🏻🎉🤡 RT @jokermovie: Get tickets now. #JokerMovie - in theaters October 4. http://Fandango.com/JokerMovie pic.twitter.com/HvZ72KBAg0,
4563,1177216787676635143,I see people complaining about the #JokerMovie. Y’all do know it’s a movie about the most famous fictional supervillain right? Like he isn’t meant to be glorified. Y’all mad at nothing really,
4564,1177216279612198917,This was like two weeks ago. #jokermovie https://www.instagram.com/p/B24F2HEHwPn/?igshid=8dqmfztxq7q4 …,
4565,1177215717902602240,"New #Joker #JokerMovie posters. 
Original Version and Textless Version pic.twitter.com/Sig8UVMphX",
4566,1177215256919232512,#JokerMovie director Todd Phillips wonders why #ThreeStooges wasn't met with the same scrutiny over violence.,TALENT
4567,1177214021017190400,What should I do if a joker starts shooting at me? #JokerMovie https://twitter.com/Complex/status/1176948774134001664 …,
4568,1179495555581526019,Joker all booked for Saturday night with @LynseyMoore93 in the directors hall 🥤🍿🃏🎥 #JokerMovie pic.twitter.com/PETCeMQAQa,
4569,1179495502670438402,Getting closer to opening night...and lasy year I was lucky enough to see some location dressing for #JokerMovie #Joker 🤡pic.twitter.com/DbPtvDVExv,
4570,1179495427659517952,"In this week's @weekenderNEPA and tomorrow's @TLnews, my #ThatsAWrap column looks at the controversies surrounding the release of #JokerMovie: https://www.theweekender.com/insidestories/32082/thats-a-wrap-will-threat-of-violence-derail-joker …pic.twitter.com/12CGfS6uKU",
4571,1179495369677230080,Watched #JokerMovie in @VettriTheatres and it was one life time experience there. Fantastic sound effects and it lived upto the hype. Thanks for projecting on your main screens today. Earlier best one was #TheLifeofPi and it was in Rakesh. #Joker #VettriTheaters Go watch it.,
4572,1179495336018092034,"In this week's @weekenderNEPA and tomorrow's @TLnews, my #ThatsAWrap column looks at the controversies surrounding the release of #JokerMovie: https://www.theweekender.com/insidestories/32082/thats-a-wrap-will-threat-of-violence-derail-joker …pic.twitter.com/jNUVyBvvlO",
